state_representation,reward_type,training_seed,update,phase,probe_index,normalized_entropy,max_probability,prob_check,prob_bet_4x,prob_bet_3x,prob_bet_2x,prob_bet_1x,prob_fold
features,stake_scaled_net_profit,20260824,0,river,76,0.9999752464477569,0.5029289722442627,0.0,0.0,0.0,0.0,0.5029289722442627,0.4970710277557373
features,stake_scaled_net_profit,20260824,0,preflop,77,0.9996272704710147,0.3468339741230011,0.3257615566253662,0.3274044394493103,0.3468339741230011,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,77,0.9999894717706461,0.5019066333770752,0.5019066333770752,0.0,0.0,0.49809345602989197,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,77,0.9999947822657315,0.5013447403907776,0.0,0.0,0.0,0.0,0.5013447403907776,0.4986552596092224
features,stake_scaled_net_profit,20260824,0,preflop,78,0.9995649147577426,0.34796038269996643,0.3259800374507904,0.3260595500469208,0.34796038269996643,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,78,0.9998967210813109,0.505981981754303,0.4940180778503418,0.0,0.0,0.505981981754303,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,78,0.9998281623236258,0.507716715335846,0.0,0.0,0.0,0.0,0.507716715335846,0.49228331446647644
features,stake_scaled_net_profit,20260824,0,preflop,79,0.9997118933622282,0.34519708156585693,0.32666367292404175,0.3281392455101013,0.34519708156585693,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,79,0.9999029010829362,0.5058009624481201,0.4941990375518799,0.0,0.0,0.5058009624481201,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,79,0.9999445403622945,0.5043846368789673,0.0,0.0,0.0,0.0,0.5043846368789673,0.4956153333187103
features,stake_scaled_net_profit,20260824,0,preflop,80,0.9996321020801898,0.3466297388076782,0.32839569449424744,0.32497456669807434,0.3466297388076782,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,80,0.9999969656286221,0.5010277032852173,0.4989722669124603,0.0,0.0,0.5010277032852173,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,80,0.9999769379743717,0.5028263330459595,0.0,0.0,0.0,0.0,0.5028263330459595,0.4971736967563629
features,stake_scaled_net_profit,20260824,0,preflop,81,0.9995534544594239,0.3481476604938507,0.3255993723869324,0.3262529969215393,0.3481476604938507,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,81,0.9999999865144283,0.5000961422920227,0.4999038279056549,0.0,0.0,0.5000961422920227,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,81,0.9998892975045744,0.506193995475769,0.0,0.0,0.0,0.0,0.506193995475769,0.49380600452423096
features,stake_scaled_net_profit,20260824,0,preflop,82,0.9996596271188284,0.34625139832496643,0.3273926377296448,0.3263559639453888,0.34625139832496643,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,82,0.9999980222589281,0.5008279085159302,0.4991720914840698,0.0,0.0,0.5008279085159302,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,82,0.9999988697843798,0.5006222128868103,0.0,0.0,0.0,0.0,0.5006222128868103,0.4993778169155121
features,stake_scaled_net_profit,20260824,0,preflop,83,0.9995606611621017,0.3480122983455658,0.3266434073448181,0.3253442943096161,0.3480122983455658,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,83,0.9999607043549071,0.5036909580230713,0.4963090121746063,0.0,0.0,0.5036909580230713,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,83,0.9999934494384681,0.5015082359313965,0.0,0.0,0.0,0.0,0.5015082359313965,0.49849173426628113
features,stake_scaled_net_profit,20260824,0,preflop,84,0.9995818106956523,0.34757283329963684,0.32765400409698486,0.3247731924057007,0.34757283329963684,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,84,0.9999370615552629,0.5046708583831787,0.4953291118144989,0.0,0.0,0.5046708583831787,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,84,0.9999876480260604,0.5020712018013,0.0,0.0,0.0,0.0,0.5020712018013,0.4979287385940552
features,stake_scaled_net_profit,20260824,0,preflop,85,0.9996320499532979,0.34669533371925354,0.3253602981567383,0.3279443085193634,0.34669533371925354,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,85,0.9999516219775533,0.504093587398529,0.4959064722061157,0.0,0.0,0.504093587398529,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,85,0.999979878857417,0.5026407241821289,0.0,0.0,0.0,0.0,0.4973592758178711,0.5026407241821289
features,stake_scaled_net_profit,20260824,0,preflop,86,0.9995294918850546,0.34832239151000977,0.3280535638332367,0.32362401485443115,0.34832239151000977,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,86,0.9999899668323742,0.5018647313117981,0.5018647313117981,0.0,0.0,0.4981352686882019,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,86,0.9999632694574843,0.5035678744316101,0.0,0.0,0.0,0.0,0.5035678744316101,0.4964321255683899
features,stake_scaled_net_profit,20260824,0,preflop,87,0.9995927374722583,0.3464958071708679,0.3311837911605835,0.32232046127319336,0.3464958071708679,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,87,0.9999518961619986,0.5040819644927979,0.4959180951118469,0.0,0.0,0.5040819644927979,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,87,0.9999286686771912,0.5049711465835571,0.0,0.0,0.0,0.0,0.5049711465835571,0.49502891302108765
features,stake_scaled_net_profit,20260824,0,preflop,88,0.9996724734118511,0.345983624458313,0.3278125524520874,0.3262038826942444,0.345983624458313,0.0,0.0,0.0
